# filename: cov_2x2pt.txt 
# description: Combined covariance matrix of DMASS angular galaxy custering (w) and 
# galaxy-galaxy lensing. 
# Consists of auto-covariance of 4 galaxy-galaxy lensing spectra (80 bins) and 
# 1 angular clustering spectra (20 bins), and cross-covariance of them 
# Each sub-block has a size of 20x20. Total size is 100x100. 
# 
# if you use this file, cite these papers below:
# http://arxiv.org/abs/1906.01136 
# http://arxiv.org/abs/2104.11319 
# https://arxiv.org/abs/1601.05779 
# 
# bin-index1 	 bin-index2 	 cov-mat 
33 	 48 	 4.1804740e-12
33 	 49 	 6.5630630e-12
33 	 50 	 1.0247400e-11
33 	 51 	 1.5878070e-11
33 	 52 	 2.4523620e-11
33 	 53 	 3.3896700e-11
33 	 54 	 2.7185580e-11
33 	 55 	 2.0230240e-11
33 	 56 	 1.4748100e-11
33 	 57 	 1.0297350e-11
33 	 58 	 6.8155140e-12
33 	 59 	 4.2136140e-12
33 	 60 	 2.2612590e-12
33 	 61 	 1.9828850e-13
33 	 62 	 3.1461440e-13
33 	 63 	 4.9739250e-13
33 	 64 	 7.8800320e-13
33 	 65 	 1.2460420e-12
33 	 66 	 1.9697950e-12
33 	 67 	 3.1105200e-12
33 	 68 	 4.8984760e-12
33 	 69 	 7.6861410e-12
33 	 70 	 1.1989660e-11
33 	 71 	 1.8546480e-11
33 	 72 	 2.8552360e-11
33 	 73 	 3.9401670e-11
33 	 74 	 3.1804760e-11
33 	 75 	 2.3804970e-11
33 	 76 	 1.7376750e-11
33 	 77 	 1.2111190e-11
33 	 78 	 7.9767040e-12
33 	 79 	 4.8910140e-12
33 	 80 	 2.5874380e-12
33 	 81 	 3.2761540e-09
33 	 82 	 3.2682950e-09
33 	 83 	 3.2562990e-09
33 	 84 	 3.2370070e-09
33 	 85 	 3.2063650e-09
33 	 86 	 3.1583630e-09
33 	 87 	 3.0824100e-09
33 	 88 	 2.9634590e-09
33 	 89 	 2.7779190e-09
33 	 90 	 2.4919630e-09
33 	 91 	 2.0582580e-09
33 	 92 	 1.4124940e-09
33 	 93 	 5.6449470e-10
33 	 94 	 2.4365170e-10
33 	 95 	 5.9195130e-11
33 	 96 	 -4.1374440e-11
33 	 97 	 -7.8584010e-11
33 	 98 	 -7.8064610e-11
33 	 99 	 -5.9366330e-11
33 	 100 	 -2.6847330e-11
34 	 1 	 5.8960210e-14
34 	 2 	 9.4237000e-14
34 	 3 	 1.4954360e-13
34 	 4 	 2.3676770e-13
34 	 5 	 3.7485560e-13
34 	 6 	 5.9319390e-13
34 	 7 	 9.3769710e-13
34 	 8 	 1.4810370e-12
34 	 9 	 2.3335130e-12
34 	 10 	 3.6633800e-12
34 	 11 	 5.7195750e-12
34 	 12 	 8.8489230e-12
34 	 13 	 1.3563720e-11
34 	 14 	 1.8451330e-11
34 	 15 	 1.4886880e-11
34 	 16 	 1.0868310e-11
34 	 17 	 7.6819400e-12
34 	 18 	 5.1811630e-12
34 	 19 	 3.2872060e-12
34 	 20 	 1.8506680e-12
34 	 21 	 3.9809140e-13
34 	 22 	 6.1818400e-13
34 	 23 	 9.7703250e-13
34 	 24 	 1.5689010e-12
34 	 25 	 2.4642500e-12
34 	 26 	 3.9128000e-12
34 	 27 	 6.2105660e-12
34 	 28 	 9.8708510e-12
34 	 29 	 1.5717690e-11
34 	 30 	 2.5095430e-11
34 	 31 	 4.0245600e-11
34 	 32 	 6.5175380e-11
34 	 33 	 1.0970940e-10
34 	 34 	 2.3392710e-10
34 	 35 	 1.0059530e-10
34 	 36 	 5.4400330e-11
34 	 37 	 2.9532730e-11
34 	 38 	 1.5809570e-11
34 	 39 	 8.3549770e-12
34 	 40 	 3.6026700e-12
34 	 41 	 1.2222230e-13
34 	 42 	 1.9345430e-13
34 	 43 	 3.0694040e-13
34 	 44 	 4.8588480e-13
34 	 45 	 7.6911640e-13
34 	 46 	 1.2166350e-12
34 	 47 	 1.9224300e-12
34 	 48 	 3.0341180e-12
34 	 49 	 4.7751990e-12
34 	 50 	 7.4830520e-12
34 	 51 	 1.1644560e-11
34 	 52 	 1.7914280e-11
34 	 53 	 2.7185580e-11
34 	 54 	 3.6881690e-11
34 	 55 	 3.0317500e-11
34 	 56 	 2.2567570e-11
34 	 57 	 1.6025560e-11
34 	 58 	 1.0716130e-11
34 	 59 	 6.6535680e-12
34 	 60 	 3.5957020e-12
34 	 61 	 1.4391780e-13
34 	 62 	 2.2778630e-13
34 	 63 	 3.6141640e-13
34 	 64 	 5.7210150e-13
34 	 65 	 9.0554900e-13
34 	 66 	 1.4323530e-12
34 	 67 	 2.2630410e-12
34 	 68 	 3.5711100e-12
34 	 69 	 5.6188020e-12
34 	 70 	 8.8010270e-12
34 	 71 	 1.3684710e-11
34 	 72 	 2.1022230e-11
34 	 73 	 3.1804760e-11
34 	 74 	 4.3048210e-11
34 	 75 	 3.5581330e-11
34 	 76 	 2.6569760e-11
34 	 77 	 1.8847150e-11
34 	 78 	 1.2545120e-11
34 	 79 	 7.7256690e-12
34 	 80 	 4.1161420e-12
34 	 81 	 3.6099950e-09
34 	 82 	 3.6041280e-09
34 	 83 	 3.5952950e-09
34 	 84 	 3.5810080e-09
34 	 85 	 3.5581530e-09
34 	 86 	 3.5224850e-09
34 	 87 	 3.4661950e-09
34 	 88 	 3.3771390e-09
34 	 89 	 3.2380680e-09
34 	 90 	 3.0210770e-09
34 	 91 	 2.6876640e-09
34 	 92 	 2.1848840e-09
34 	 93 	 1.4522940e-09
34 	 94 	 5.2989910e-10
34 	 95 	 1.4535400e-10
34 	 96 	 -4.1404770e-11
34 	 97 	 -1.1550190e-10
34 	 98 	 -1.2110170e-10
34 	 99 	 -9.2919000e-11
34 	 100 	 -4.2298650e-11
35 	 1 	 4.2029740e-14
35 	 2 	 6.6748250e-14
35 	 3 	 1.0567990e-13
35 	 4 	 1.7023760e-13
35 	 5 	 2.6538670e-13
35 	 6 	 4.2023580e-13
35 	 7 	 6.6488250e-13
35 	 8 	 1.0509350e-12
35 	 9 	 1.6592140e-12
35 	 10 	 2.6128290e-12
35 	 11 	 4.0978370e-12
35 	 12 	 6.3851980e-12
35 	 13 	 9.8340530e-12
35 	 14 	 1.4886880e-11
35 	 15 	 1.9949610e-11
35 	 16 	 1.6317640e-11
35 	 17 	 1.1812270e-11
35 	 18 	 8.0938000e-12
35 	 19 	 5.1739140e-12
35 	 20 	 2.9410980e-12
35 	 21 	 2.3057420e-13
35 	 22 	 3.5505440e-13
35 	 23 	 5.6156660e-13
35 	 24 	 9.0156990e-13
35 	 25 	 1.4157030e-12
35 	 26 	 2.2507670e-12
35 	 27 	 3.5697760e-12
35 	 28 	 5.6644270e-12
35 	 29 	 9.0024350e-12
35 	 30 	 1.4354500e-11
35 	 31 	 2.2941200e-11
35 	 32 	 3.6895830e-11
35 	 33 	 5.9964380e-11
35 	 34 	 1.0059530e-10
35 	 35 	 1.9536990e-10
35 	 36 	 9.1609500e-11
35 	 37 	 4.8568830e-11
35 	 38 	 2.5734720e-11
35 	 39 	 1.3386670e-11
35 	 40 	 5.7811290e-12
35 	 41 	 8.7624800e-14
35 	 42 	 1.3905220e-13
35 	 43 	 2.2006670e-13
35 	 44 	 3.4924640e-13
35 	 45 	 5.5274510e-13
35 	 46 	 8.7512970e-13
35 	 47 	 1.3842260e-12
35 	 48 	 2.1868290e-12
35 	 49 	 3.4506130e-12
35 	 50 	 5.4283390e-12
35 	 51 	 8.4996150e-12
35 	 52 	 1.3203690e-11
35 	 53 	 2.0230240e-11
35 	 54 	 3.0317500e-11
35 	 55 	 4.0387150e-11
35 	 56 	 3.3573990e-11
35 	 57 	 2.4570140e-11
35 	 58 	 1.6739770e-11
35 	 59 	 1.0479120e-11
35 	 60 	 5.7305500e-12
35 	 61 	 1.0337680e-13
35 	 62 	 1.6405070e-13
35 	 63 	 2.5962180e-13
35 	 64 	 4.1202880e-13
35 	 65 	 6.5208930e-13
35 	 66 	 1.0323870e-12
35 	 67 	 1.6327550e-12
35 	 68 	 2.5794610e-12
35 	 69 	 4.0695100e-12
35 	 70 	 6.4005540e-12
35 	 71 	 1.0018700e-11
35 	 72 	 1.5555000e-11
35 	 73 	 2.3804970e-11
35 	 74 	 3.5581330e-11
35 	 75 	 4.7273020e-11
35 	 76 	 3.9450810e-11
35 	 77 	 2.8886970e-11
35 	 78 	 1.9602760e-11
35 	 79 	 1.2173950e-11
35 	 80 	 6.5688960e-12
35 	 81 	 3.8948240e-09
35 	 82 	 3.8904820e-09
35 	 83 	 3.8841850e-09
35 	 84 	 3.8738640e-09
35 	 85 	 3.8571140e-09
35 	 86 	 3.8316030e-09
35 	 87 	 3.7907290e-09
35 	 88 	 3.7255740e-09
35 	 89 	 3.6243040e-09
35 	 90 	 3.4650850e-09
35 	 91 	 3.2162630e-09
35 	 92 	 2.8346730e-09
35 	 93 	 2.2596720e-09
35 	 94 	 1.4327560e-09
35 	 95 	 4.2989620e-10
35 	 96 	 2.9846950e-12
35 	 97 	 -1.5706200e-10
35 	 98 	 -1.8422330e-10
35 	 99 	 -1.4394390e-10
35 	 100 	 -6.7175760e-11
36 	 1 	 2.9477630e-14
36 	 2 	 4.6516930e-14
36 	 3 	 7.3983890e-14
36 	 4 	 1.1718220e-13
36 	 5 	 1.8583980e-13
36 	 6 	 2.9419080e-13
36 	 7 	 4.6580160e-13
36 	 8 	 7.3700330e-13
36 	 9 	 1.1648570e-12
36 	 10 	 1.8391260e-12
36 	 11 	 2.8959620e-12
36 	 12 	 4.5409970e-12
36 	 13 	 7.0712750e-12
36 	 14 	 1.0868310e-11
36 	 15 	 1.6317640e-11
36 	 16 	 2.1560620e-11
36 	 17 	 1.7674520e-11
36 	 18 	 1.2480020e-11
36 	 19 	 8.0910260e-12
36 	 20 	 4.6963750e-12
36 	 21 	 1.2591260e-13
36 	 22 	 1.9676510e-13
36 	 23 	 3.1596260e-13
36 	 24 	 5.1197640e-13
36 	 25 	 7.9986570e-13
36 	 26 	 1.2672870e-12
36 	 27 	 2.0168310e-12
36 	 28 	 3.1915710e-12
36 	 29 	 5.0715310e-12
36 	 30 	 8.0745850e-12
36 	 31 	 1.2881510e-11
36 	 32 	 2.0637360e-11
36 	 33 	 3.3297100e-11
36 	 34 	 5.4400330e-11
36 	 35 	 9.1609500e-11
36 	 36 	 1.6626040e-10
36 	 37 	 8.2542580e-11
36 	 38 	 4.2657130e-11
36 	 39 	 2.1611020e-11
36 	 40 	 9.4923780e-12
36 	 41 	 6.3229630e-14
36 	 42 	 9.7580050e-14
36 	 43 	 1.5513740e-13
36 	 44 	 2.4567920e-13
36 	 45 	 3.8970160e-13
36 	 46 	 6.1674760e-13
36 	 47 	 9.7658260e-13
36 	 48 	 1.5470910e-12
36 	 49 	 2.4410680e-12
36 	 50 	 3.8533520e-12
36 	 51 	 6.0616950e-12
36 	 52 	 9.4934710e-12
36 	 53 	 1.4748100e-11
36 	 54 	 2.2567570e-11
36 	 55 	 3.3573990e-11
36 	 56 	 4.4012940e-11
36 	 57 	 3.6492630e-11
36 	 58 	 2.5786180e-11
36 	 59 	 1.6421010e-11
36 	 60 	 9.1776100e-12
36 	 61 	 7.2896950e-14
36 	 62 	 1.1503970e-13
36 	 63 	 1.8296120e-13
36 	 64 	 2.8973900e-13
36 	 65 	 4.5959740e-13
36 	 66 	 7.2735250e-13
36 	 67 	 1.1516420e-12
36 	 68 	 1.8252010e-12
36 	 69 	 2.8782260e-12
36 	 70 	 4.5431700e-12
36 	 71 	 7.1462000e-12
36 	 72 	 1.1190120e-11
36 	 73 	 1.7376750e-11
36 	 74 	 2.6569760e-11
36 	 75 	 3.9450810e-11
36 	 76 	 5.1577350e-11
36 	 77 	 4.2847600e-11
36 	 78 	 3.0204120e-11
36 	 79 	 1.9092490e-11
36 	 80 	 1.0537730e-11
36 	 81 	 4.0745560e-09
36 	 82 	 4.0718640e-09
36 	 83 	 4.0673350e-09
36 	 84 	 4.0600510e-09
36 	 85 	 4.0487110e-09
36 	 86 	 4.0307720e-09
36 	 87 	 4.0024280e-09
36 	 88 	 3.9566610e-09
36 	 89 	 3.8857880e-09
36 	 90 	 3.7737650e-09
36 	 91 	 3.5968620e-09
36 	 92 	 3.3221750e-09
36 	 93 	 2.8983840e-09
36 	 94 	 2.2591240e-09
36 	 95 	 1.3437060e-09
36 	 96 	 2.6745600e-10
36 	 97 	 -1.6866820e-10
36 	 98 	 -2.6744000e-10
36 	 99 	 -2.1903390e-10
36 	 100 	 -1.0851780e-10
37 	 1 	 2.0031030e-14
37 	 2 	 3.2012770e-14
37 	 3 	 5.1567480e-14
37 	 4 	 8.0175370e-14
37 	 5 	 1.2690990e-13
37 	 6 	 2.0129480e-13
37 	 7 	 3.1873080e-13
37 	 8 	 5.0470660e-13
37 	 9 	 7.9862540e-13
37 	 10 	 1.2625620e-12
37 	 11 	 1.9940000e-12
37 	 12 	 3.1413500e-12
37 	 13 	 4.9295320e-12
37 	 14 	 7.6819400e-12
37 	 15 	 1.1812270e-11
37 	 16 	 1.7674520e-11
37 	 17 	 2.3068640e-11
37 	 18 	 1.8673180e-11
37 	 19 	 1.2526270e-11
37 	 20 	 7.5155930e-12
37 	 21 	 7.3270310e-14
37 	 22 	 1.1169030e-13
37 	 23 	 1.7719020e-13
37 	 24 	 2.8489070e-13
37 	 25 	 4.4361810e-13
37 	 26 	 7.0042410e-13
37 	 27 	 1.1156310e-12
37 	 28 	 1.7709870e-12
37 	 29 	 2.8053910e-12
37 	 30 	 4.4648660e-12
37 	 31 	 7.1054010e-12
37 	 32 	 1.1358360e-11
37 	 33 	 1.8235790e-11
37 	 34 	 2.9532730e-11
37 	 35 	 4.8568830e-11
37 	 36 	 8.2542580e-11
37 	 37 	 1.4315050e-10
37 	 38 	 7.3266030e-11
37 	 39 	 3.5660300e-11
37 	 40 	 1.6102490e-11
37 	 41 	 4.1951110e-14
37 	 42 	 6.6972930e-14
37 	 43 	 1.0555450e-13
37 	 44 	 1.6774550e-13
37 	 45 	 2.6545770e-13
37 	 46 	 4.2114300e-13
37 	 47 	 6.6671330e-13
37 	 48 	 1.0558130e-12
37 	 49 	 1.6735350e-12
37 	 50 	 2.6404660e-12
37 	 51 	 4.1704290e-12
37 	 52 	 6.5663800e-12
37 	 53 	 1.0297350e-11
37 	 54 	 1.6025560e-11
37 	 55 	 2.4570140e-11
37 	 56 	 3.6492630e-11
37 	 57 	 4.7215740e-11
37 	 58 	 3.8398760e-11
37 	 59 	 2.5464970e-11
37 	 60 	 1.4767190e-11
37 	 61 	 4.9330670e-14
37 	 62 	 7.8766250e-14
37 	 63 	 1.2410370e-13
37 	 64 	 1.9727690e-13
37 	 65 	 3.1218850e-13
37 	 66 	 4.9509280e-13
37 	 67 	 7.8410500e-13
37 	 68 	 1.2417260e-12
37 	 69 	 1.9682460e-12
37 	 70 	 3.1054550e-12
37 	 71 	 4.9049430e-12
37 	 72 	 7.7230080e-12
37 	 73 	 1.2111190e-11
37 	 74 	 1.8847150e-11
37 	 75 	 2.8886970e-11
37 	 76 	 4.2847600e-11
37 	 77 	 5.5296840e-11
37 	 78 	 4.4957520e-11
37 	 79 	 2.9641820e-11
37 	 80 	 1.6997110e-11
37 	 81 	 4.0954900e-09
37 	 82 	 4.0937310e-09
37 	 83 	 4.0908710e-09
37 	 84 	 4.0860900e-09
37 	 85 	 4.0783940e-09
37 	 86 	 4.0668030e-09
37 	 87 	 4.0479520e-09
37 	 88 	 4.0174770e-09
37 	 89 	 3.9707430e-09
37 	 90 	 3.8961950e-09
37 	 91 	 3.7778920e-09
37 	 92 	 3.5931620e-09
37 	 93 	 3.3025250e-09
37 	 94 	 2.8523660e-09
37 	 95 	 2.1693520e-09
37 	 96 	 1.1859280e-09
37 	 97 	 5.9132670e-11
37 	 98 	 -3.3712870e-10
37 	 99 	 -3.2180330e-10
37 	 100 	 -1.7953140e-10
38 	 1 	 1.3343840e-14
38 	 2 	 2.0982940e-14
38 	 3 	 3.4156610e-14
38 	 4 	 5.2775440e-14
38 	 5 	 8.3840120e-14
38 	 6 	 1.3271430e-13
38 	 7 	 2.1054260e-13
38 	 8 	 3.3343270e-13
38 	 9 	 5.2805770e-13
38 	 10 	 8.3639220e-13
38 	 11 	 1.3220420e-12
38 	 12 	 2.0900540e-12
38 	 13 	 3.2959280e-12
38 	 14 	 5.1811630e-12
38 	 15 	 8.0938000e-12
38 	 16 	 1.2480020e-11
38 	 17 	 1.8673180e-11
38 	 18 	 2.4070020e-11
38 	 19 	 1.8891920e-11
38 	 20 	 1.1991300e-11
38 	 21 	 4.0639610e-14
38 	 22 	 5.9847440e-14
38 	 23 	 9.7111710e-14
38 	 24 	 1.5629340e-13
38 	 25 	 2.3954950e-13
38 	 26 	 3.8139690e-13
38 	 27 	 6.0333930e-13
38 	 28 	 9.5786240e-13
38 	 29 	 1.5241620e-12
38 	 30 	 2.4159780e-12
38 	 31 	 3.8457610e-12
38 	 32 	 6.1303590e-12
38 	 33 	 9.8167250e-12
38 	 34 	 1.5809570e-11
38 	 35 	 2.5734720e-11
38 	 36 	 4.2657130e-11
38 	 37 	 7.3266030e-11
38 	 38 	 1.2296720e-10
38 	 39 	 6.2139420e-11
38 	 40 	 2.8338460e-11
38 	 41 	 2.7560280e-14
38 	 42 	 4.3346010e-14
38 	 43 	 6.9235930e-14
38 	 44 	 1.0928480e-13
38 	 45 	 1.7328610e-13
38 	 46 	 2.7423630e-13
38 	 47 	 4.3500230e-13
38 	 48 	 6.8957260e-13
38 	 49 	 1.0915090e-12
38 	 50 	 1.7309000e-12
38 	 51 	 2.7328860e-12
38 	 52 	 4.3211210e-12
38 	 53 	 6.8155140e-12
38 	 54 	 1.0716130e-11
38 	 55 	 1.6739770e-11
38 	 56 	 2.5786180e-11
38 	 57 	 3.8398760e-11
38 	 58 	 4.9068340e-11
38 	 59 	 3.8370760e-11
38 	 60 	 2.3735940e-11
38 	 61 	 3.2243320e-14
38 	 62 	 5.0812740e-14
38 	 63 	 8.0720550e-14
38 	 64 	 1.2784650e-13
38 	 65 	 2.0266800e-13
38 	 66 	 3.2081820e-13
38 	 67 	 5.0894660e-13
38 	 68 	 8.0676360e-13
38 	 69 	 1.2770210e-12
38 	 70 	 2.0237620e-12
38 	 71 	 3.1977000e-12
38 	 72 	 5.0565290e-12
38 	 73 	 7.9767040e-12
38 	 74 	 1.2545120e-11
38 	 75 	 1.9602760e-11
38 	 76 	 3.0204120e-11
38 	 77 	 4.4957520e-11
38 	 78 	 5.7323840e-11
38 	 79 	 4.4707870e-11
38 	 80 	 2.7407620e-11
38 	 81 	 3.9195130e-09
38 	 82 	 3.9180520e-09
38 	 83 	 3.9165520e-09
38 	 84 	 3.9136380e-09
38 	 85 	 3.9085490e-09
38 	 86 	 3.9017140e-09
38 	 87 	 3.8899930e-09
38 	 88 	 3.8712040e-09
38 	 89 	 3.8426660e-09
38 	 90 	 3.7960190e-09
38 	 91 	 3.7225580e-09
38 	 92 	 3.6075250e-09
38 	 93 	 3.4239290e-09
38 	 94 	 3.1353450e-09
38 	 95 	 2.6845340e-09
38 	 96 	 1.9913020e-09
38 	 97 	 9.8278670e-10
38 	 98 	 -1.4127820e-10
38 	 99 	 -4.2873030e-10
38 	 100 	 -3.0046810e-10
39 	 1 	 8.5322240e-15
39 	 2 	 1.3218280e-14
39 	 3 	 2.0869130e-14
39 	 4 	 3.3260460e-14
39 	 5 	 5.2457430e-14
39 	 6 	 8.3426060e-14
39 	 7 	 1.3211030e-13
39 	 8 	 2.0963750e-13
39 	 9 	 3.3190470e-13
39 	 10 	 5.2582730e-13
39 	 11 	 8.3083810e-13
39 	 12 	 1.3171970e-12
39 	 13 	 2.0833760e-12
39 	 14 	 3.2872060e-12
39 	 15 	 5.1739140e-12
39 	 16 	 8.0910260e-12
39 	 17 	 1.2526270e-11
39 	 18 	 1.8891920e-11
39 	 19 	 2.4368170e-11
39 	 20 	 1.8666770e-11
39 	 21 	 2.0714190e-14
39 	 22 	 3.1056580e-14
39 	 23 	 4.7914460e-14
39 	 24 	 8.2398680e-14
39 	 25 	 1.2874850e-13
39 	 26 	 2.0764500e-13
39 	 27 	 3.2592370e-13
39 	 28 	 5.1381020e-13
39 	 29 	 8.1455920e-13
39 	 30 	 1.2991050e-12
39 	 31 	 2.0611920e-12
39 	 32 	 3.2800640e-12
39 	 33 	 5.2297720e-12
39 	 34 	 8.3549770e-12
39 	 35 	 1.3386670e-11
39 	 36 	 2.1611020e-11
39 	 37 	 3.5660300e-11
39 	 38 	 6.2139420e-11
39 	 39 	 1.0412130e-10
39 	 40 	 5.2500030e-11
39 	 41 	 1.7225830e-14
39 	 42 	 2.6768770e-14
39 	 43 	 4.2191170e-14
39 	 44 	 6.6980630e-14
39 	 45 	 1.0620880e-13
39 	 46 	 1.6848250e-13
39 	 47 	 2.6692320e-13
39 	 48 	 4.2314480e-13
39 	 49 	 6.7107840e-13
39 	 50 	 1.0625190e-12
39 	 51 	 1.6825070e-12
39 	 52 	 2.6627160e-12
39 	 53 	 4.2136140e-12
39 	 54 	 6.6535680e-12
39 	 55 	 1.0479120e-11
39 	 56 	 1.6421010e-11
39 	 57 	 2.5464970e-11
39 	 58 	 3.8370760e-11
39 	 59 	 4.9141810e-11
39 	 60 	 3.7199380e-11
39 	 61 	 2.0471840e-14
39 	 62 	 3.1062760e-14
39 	 63 	 4.8995540e-14
39 	 64 	 7.7787700e-14
39 	 65 	 1.2322200e-13
39 	 66 	 1.9521150e-13
39 	 67 	 3.0966570e-13
39 	 68 	 4.9093210e-13
39 	 69 	 7.7864370e-13
39 	 70 	 1.2328500e-12
39 	 71 	 1.9516670e-12
39 	 72 	 3.0901490e-12
39 	 73 	 4.8910140e-12
39 	 74 	 7.7256690e-12
39 	 75 	 1.2173950e-11
39 	 76 	 1.9092490e-11
39 	 77 	 2.9641820e-11
39 	 78 	 4.4707870e-11
39 	 79 	 5.7189430e-11
39 	 80 	 4.3099270e-11
39 	 81 	 3.5371790e-09
39 	 82 	 3.5362640e-09
39 	 83 	 3.5351180e-09
39 	 84 	 3.5335770e-09
39 	 85 	 3.5308730e-09
39 	 86 	 3.5268280e-09
39 	 87 	 3.5201020e-09
39 	 88 	 3.5096870e-09
39 	 89 	 3.4934520e-09
39 	 90 	 3.4670400e-09
39 	 91 	 3.4255030e-09
39 	 92 	 3.3599490e-09
39 	 93 	 3.2553410e-09
39 	 94 	 3.0902050e-09
39 	 95 	 2.8289640e-09
39 	 96 	 2.4176960e-09
39 	 97 	 1.7751570e-09
39 	 98 	 8.1159080e-10
39 	 99 	 -2.7196090e-10
39 	 100 	 -4.7375910e-10
40 	 1 	 4.7613480e-15
40 	 2 	 7.6076680e-15
40 	 3 	 1.1717340e-14
40 	 4 	 1.8618790e-14
40 	 5 	 2.9327610e-14
40 	 6 	 4.6406890e-14
40 	 7 	 7.4628240e-14
40 	 8 	 1.1651320e-13
40 	 9 	 1.8480900e-13
40 	 10 	 2.9301490e-13
40 	 11 	 4.6405210e-13
40 	 12 	 7.3569870e-13
40 	 13 	 1.1654460e-12
40 	 14 	 1.8506680e-12
40 	 15 	 2.9410980e-12
40 	 16 	 4.6963750e-12
40 	 17 	 7.5155930e-12
40 	 18 	 1.1991300e-11
40 	 19 	 1.8666770e-11
40 	 20 	 2.4367830e-11
40 	 21 	 1.0271920e-14
40 	 22 	 1.4489520e-14
40 	 23 	 2.3520040e-14
40 	 24 	 3.7371000e-14
40 	 25 	 5.8114500e-14
40 	 26 	 9.3450740e-14
40 	 27 	 1.4891060e-13
40 	 28 	 2.3263470e-13
40 	 29 	 3.6515070e-13
40 	 30 	 5.8266580e-13
40 	 31 	 9.1694540e-13
40 	 32 	 1.4417210e-12
40 	 33 	 2.2683620e-12
40 	 34 	 3.6026700e-12
40 	 35 	 5.7811290e-12
40 	 36 	 9.4923780e-12
40 	 37 	 1.6102490e-11
40 	 38 	 2.8338460e-11
40 	 39 	 5.2500030e-11
40 	 40 	 8.9342900e-11
40 	 41 	 8.9428930e-15
40 	 42 	 1.4389620e-14
40 	 43 	 2.2699560e-14
40 	 44 	 3.5823560e-14
40 	 45 	 5.6773400e-14
40 	 46 	 8.9920750e-14
40 	 47 	 1.4221090e-13
40 	 48 	 2.2573170e-13
40 	 49 	 3.5762640e-13
40 	 50 	 5.6617390e-13
40 	 51 	 8.9891600e-13
40 	 52 	 1.4241890e-12
40 	 53 	 2.2612590e-12
40 	 54 	 3.5957020e-12
40 	 55 	 5.7305500e-12
40 	 56 	 9.1776100e-12
40 	 57 	 1.4767190e-11
40 	 58 	 2.3735940e-11
40 	 59 	 3.7199380e-11
40 	 60 	 4.8455390e-11
40 	 61 	 1.0216510e-14
40 	 62 	 1.6198480e-14
40 	 63 	 2.5946520e-14
40 	 64 	 4.0940230e-14
40 	 65 	 6.4884640e-14
40 	 66 	 1.0276790e-13
40 	 67 	 1.6252070e-13
40 	 68 	 2.5800280e-13
40 	 69 	 4.0877730e-13
40 	 70 	 6.4651470e-13
40 	 71 	 1.0278530e-12
40 	 72 	 1.6288440e-12
40 	 73 	 2.5874380e-12
40 	 74 	 4.1161420e-12
40 	 75 	 6.5688960e-12
40 	 76 	 1.0537730e-11
40 	 77 	 1.6997110e-11
40 	 78 	 2.7407620e-11
40 	 79 	 4.3099270e-11
40 	 80 	 5.6166400e-11
40 	 81 	 2.9844890e-09
40 	 82 	 2.9844140e-09
40 	 83 	 2.9838860e-09
40 	 84 	 2.9829170e-09
40 	 85 	 2.9821050e-09
40 	 86 	 2.9802210e-09
40 	 87 	 2.9771010e-09
40 	 88 	 2.9725930e-09
40 	 89 	 2.9650880e-09
40 	 90 	 2.9536530e-09
40 	 91 	 2.9357840e-09
40 	 92 	 2.9064110e-09
40 	 93 	 2.8599010e-09
40 	 94 	 2.7860830e-09
40 	 95 	 2.6655300e-09
40 	 96 	 2.4678120e-09
40 	 97 	 2.1357360e-09
40 	 98 	 1.5734090e-09
40 	 99 	 6.5598770e-10
40 	 100 	 -4.1040940e-10
41 	 1 	 2.1685580e-11
41 	 2 	 1.6836910e-11
41 	 3 	 1.0870130e-11
41 	 4 	 6.7614620e-12
41 	 5 	 4.0931990e-12
41 	 6 	 2.4342550e-12
41 	 7 	 1.4393080e-12
41 	 8 	 8.6018060e-13
41 	 9 	 5.2859060e-13
41 	 10 	 3.3819130e-13
41 	 11 	 2.2519340e-13
41 	 12 	 1.5609840e-13
41 	 13 	 1.1023900e-13
41 	 14 	 7.8719230e-14
41 	 15 	 5.5905440e-14
41 	 16 	 3.9335280e-14
41 	 17 	 2.6874960e-14
41 	 18 	 1.7701310e-14
41 	 19 	 1.1246090e-14
41 	 20 	 6.0113950e-15
41 	 21 	 3.4903580e-11
41 	 22 	 2.6730410e-11
41 	 23 	 1.6909790e-11
41 	 24 	 1.0300300e-11
41 	 25 	 6.1118360e-12
41 	 26 	 3.5736060e-12
41 	 27 	 2.0887270e-12
41 	 28 	 1.2432370e-12
41 	 29 	 7.6708500e-13
41 	 30 	 4.9591110e-13
41 	 31 	 3.3501090e-13
41 	 32 	 2.3594510e-13
41 	 33 	 1.6908420e-13
41 	 34 	 1.2222230e-13
41 	 35 	 8.7624800e-14
41 	 36 	 6.3229630e-14
41 	 37 	 4.1951110e-14
41 	 38 	 2.7560280e-14
41 	 39 	 1.7225830e-14
41 	 40 	 8.9428930e-15
41 	 41 	 2.2673020e-08
41 	 42 	 7.7507390e-10
41 	 43 	 3.7463080e-10
41 	 44 	 1.7369750e-10
41 	 45 	 8.0433500e-11
41 	 46 	 3.8617260e-11
41 	 47 	 1.9562400e-11
41 	 48 	 1.0521490e-11
41 	 49 	 5.9818630e-12
41 	 50 	 3.5464090e-12
41 	 51 	 2.1519970e-12
41 	 52 	 1.3200210e-12
41 	 53 	 8.1452340e-13
